k,num_removed_kmers,paper_limit,paper_title,paper_id,best_candidate_id,2nd_best_candidate_id,query_time,ratio,hashmap_build_time,average_success_rate,average_query_time
7,500,60000000000000000,An author-specific-model-based authorship analysis using psycholinguistic aspects and style word patterns.,journals/jifs/UshaT18,journals/jifs/UshaT18,journals/jasis/Hu09,2.6654250621795654,"(66, '-', 34)",539.1384537220001,Match,-
7,500,60000000000000000,Three-Dimensional Container Loading Using a Cooperative Co-evolutionaryGenetic Algorithm.,journals/aai/PimpawatC04,journals/aai/PimpawatC04,conf/cis/ChenMZS17,2.0253615379333496,"(32, '-', 17)",539.1384537220001,Match,-
7,500,60000000000000000,Multiple Gestalt principles-based graph for salient region detection.,journals/jei/ZhangFZLWCZ18,journals/jei/ZhangFZLWCZ18,conf/icip/WuZ13,1.7701966762542725,"(31, '-', 24)",539.1384537220001,Match,-
7,500,60000000000000000,Productivity Change in European Banks in the Post-Crisis Period.,journals/systems/LaporsekTS22,journals/systems/LaporsekTS22,conf/wirtschaftsinformatik/SonntagbauerB09,1.9725403785705566,"(31, '-', 17)",539.1384537220001,Match,-
7,500,60000000000000000,On the Expansion of Non-Linear Functions.,journals/acta/Harrison91,journals/acta/Harrison91,journals/tcom/KeneficW85,1.1111304759979248,"(16, '-', 16)",539.1384537220001,Match,-
7,500,60000000000000000,Radiation search operations using scene understanding with autonomous UAV and UGV.,journals/jfr/ChristieSKTML17,journals/jfr/ChristieSKTML17,journals/corr/ChristieSKTML16,2.2558202743530273,"(36, '-', 24)",539.1384537220001,Match,-
7,500,60000000000000000,MILP-aided cube-attack-like cryptanalysis on Keccak Keyed modes.,journals/dcc/BiDLZW19,journals/dcc/BiDLZW19,journals/iacr/BiDLZW18,1.2015776634216309,"(45, '-', 39)",539.1384537220001,Match,-
7,500,60000000000000000,New and Old Technologies: a Suitable Combination for Obtaining Efficient Educational Results.,journals/informaticaSI/Tropiano06,journals/informaticaSI/Tropiano06,conf/hicss/VelosoR01,2.3742966651916504,"(41, '-', 18)",539.1384537220001,Match,-
7,500,60000000000000000,Model quality assessment for membrane proteins.,journals/bioinformatics/RayLW10,journals/bioinformatics/RayLW10,journals/bioinformatics/Wallner14,1.3323781490325928,"(21, '-', 21)",539.1384537220001,Match,-
7,500,60000000000000000,Dante: genotyping of known complex and expanded short tandem repeats.,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/DoiMHYYMITIGTM14,2.284857988357544,"(42, '-', 23)",539.1384537220001,Match,-
7,500,60000000000000000,What can we learn about social network sites by studying Facebook? A call and recommendations for research on social network sites.,journals/nms/RainsB15,journals/nms/RainsB15,journals/nms/StoycheffLWN17,3.2814393043518066,"(77, '-', 37)",539.1384537220001,Match,-
7,500,60000000000000000,Global optimal solutions to a class of quadrinomial minimization problems with one quadratic constraint.,journals/jgo/YuanFG12,journals/jgo/YuanFG12,journals/mp/JeyakumarRW07,2.3495419025421143,"(48, '-', 29)",539.1384537220001,Match,-
7,500,60000000000000000,Explainable nonlinear modelling of multiple time series with invertible neural networks.,journals/corr/abs-2107-00391,journals/corr/abs-2107-00391,conf/IEEEcca/GuoY09,1.9251089096069336,"(28, '-', 19)",539.1384537220001,Match,-
7,500,60000000000000000,Quartets and Unrooted phylogenetic Networks.,journals/jbcb/GambetteBP12,journals/jbcb/GambetteBP12,journals/algorithmica/IerselKSSB18,0.9710876941680908,"(20, '-', 12)",539.1384537220001,Match,-
7,500,60000000000000000,Secrecy performance analysis of amplify-and-forward cooperative network with relay selection in the presence of multiple eavesdroppers.,journals/winet/TorabiPS21,journals/winet/TorabiPS21,conf/globecom/FanLDEK14,2.423299789428711,"(48, '-', 33)",539.1384537220001,Match,-
7,500,60000000000000000,A Pathological Condition Affects Motor Modules in a Bipedal Locomotion Model.,journals/finr/IchimuraY19,journals/finr/IchimuraY19,journals/trob/MorimotoENC08,2.3332154750823975,"(35, '-', 18)",539.1384537220001,Match,-
7,500,60000000000000000,The Impact of Creative Potential through Game Play Experiences.,journals/ajiips/Inchamnan13,journals/ajiips/Inchamnan13,conf/digra/KirschnerW13,1.828350305557251,"(23, '-', 17)",539.1384537220001,Match,-
7,500,60000000000000000,Multi-level differential surface representation based on local transformations.,journals/vc/XuCZB06,journals/vc/XuCZB06,conf/icip/NoguchiWI13,1.7987051010131836,"(23, '-', 16)",539.1384537220001,Match,-
7,500,60000000000000000,A joint inter- and intrascale statistical model for Bayesian wavelet based image denoising.,journals/tip/PizuricaPLA02,journals/tip/PizuricaPLA02,conf/chinasip/HouCSG15,1.987043857574463,"(35, '-', 17)",539.1384537220001,Match,-
7,500,60000000000000000,Improving Preemptive Prioritization via Statistical Characterization of OLTP Locking.,conf/icde/McWherterSAH05,conf/icde/McWherterSAH05,journals/sensors/HidalgoPKCB12,2.2676022052764893,"(33, '-', 12)",539.1384537220001,Match,-
7,500,60000000000000000,Exploring the Mobile Usability of Argumentative Dialogue Systems for Opinion Building.,conf/hci/AicherHMMU23,conf/hci/AicherHMMU23,journals/corr/abs-2103-02691,1.6656591892242432,"(31, '-', 20)",539.1384537220001,Match,-
7,500,60000000000000000,Cell Instance Segmentation Using Z-Stacks in Digital Cytology.,conf/isbi/BouyssouxFO22,conf/isbi/BouyssouxFO22,journals/information/Spahn20,1.8235008716583252,"(29, '-', 18)",539.1384537220001,Match,-
7,500,60000000000000000,Introducing Class-Based Classification Priority in Fuzzy Rule-Based Classification Systems.,conf/fuzzIEEE/NakashimaYSI07,conf/fuzzIEEE/NakashimaYSI07,conf/eusflat/FernandezGSBH15,1.9263548851013184,"(37, '-', 26)",539.1384537220001,Match,-
7,500,60000000000000000,LinkedPeers: A Distributed System for Interlinking Multidimensional Data.,conf/dexa/AsikiTK11,conf/dexa/AsikiTK11,conf/otm/RoosensMD19,1.1149392127990723,"(26, '-', 13)",539.1384537220001,Match,-
7,500,60000000000000000,High frequency acoustic propagation in a range dependent guiding-to-antiguiding ocean channel transition.,conf/icassp/IshiharaF86,conf/icassp/IshiharaF86,conf/globecom/CuiT04a,2.5744779109954834,"(55, '-', 20)",539.1384537220001,Match,-
7,500,60000000000000000,Histograms of Salience for Pedestrian Detection.,conf/icimcs/NanLFWYC14,conf/icimcs/NanLFWYC14,conf/psivt/WatanabeIY09,1.0968425273895264,"(15, '-', 11)",539.1384537220001,Match,-
7,500,60000000000000000,Generating Mesh-based Shapes From Learned Latent Spaces of Point Clouds with VAE-GAN.,conf/icpr/KingkanH18,conf/icpr/KingkanH18,journals/corr/abs-2005-11626,1.8151309490203857,"(37, '-', 15)",539.1384537220001,Match,-
7,500,60000000000000000,Reconstructing Interactions with Rich Internet Applications from HTTP Traces.,conf/ifip11-9/BaghbanzadehHBJ16,conf/ifip11-9/BaghbanzadehHBJ16,journals/jisa/HooshmandBJCO18,0.5303325653076172,"(15, '-', 10)",539.1384537220001,Match,-
7,500,60000000000000000,3D Modelling of Large Environments.,conf/iccvg/SequeiraBFPRG04,conf/isess/Denzer99,conf/3dui/VanackenGC07,0.7532944679260254,"(16, '-', 15)",539.1384537220001,NOT MATCH,-
7,500,60000000000000000,Deformable part-based robust face detection under occlusion by using face decomposition into face components.,conf/mipro/MarceticR16,conf/mipro/MarceticR16,journals/corr/abs-2207-06478,2.696640729904175,"(59, '-', 27)",539.1384537220001,Match,-
7,500,60000000000000000,User Modeling by Using Bag-of-Behaviors for Building a Dialog System Sensitive to the Interlocutor's Internal State.,conf/sigdial/ChibaINI14,conf/sigdial/ChibaINI14,conf/ecal/MasumoriMSMFBTI15,2.2465522289276123,"(47, '-', 18)",539.1384537220001,Match,-
7,500,60000000000000000,A Perspective Look at Keyword-based Search Over Relation Data and its Evaluation (extended abstract).,conf/sebd/BergamaschiFGS15,conf/sebd/BergamaschiFGS15,conf/dexaw/FakhraeeF11,2.1747517585754395,"(45, '-', 18)",539.1384537220001,Match,-
7,500,60000000000000000,E-learning System as Part of the KMS.,conf/balt/Kalinowska-Iszkowska02,conf/balt/Kalinowska-Iszkowska02,conf/mie/AbovardaHOP23,0.8023464679718018,"(13, '-', 8)",539.1384537220001,Match,-
7,500,60000000000000000,A Meta-model for Requirements Engineering in System Family Context for Software Process Improvement Using CMMI.,conf/profes/CeronDSC05,conf/profes/CeronDSC05,conf/apsec/KamataYYA07,2.3140692710876465,"(42, '-', 25)",539.1384537220001,Match,-
7,500,60000000000000000,Fabrication and Characterization of Miniature Glass-blown Cs Vapor Cells.,conf/memea/ArazYMKTK19,conf/memea/ArazYMKTK19,conf/icra/PalmerMDGEGKF04,1.6155524253845215,"(32, '-', 13)",539.1384537220001,Match,-
7,500,60000000000000000,An exploratory study of code smells in evolving aspect-oriented systems.,conf/aosd/BertranGS11,conf/aosd/BertranGS11,conf/icse/FerrariBLGFCLTSSRMBM10,2.307973861694336,"(36, '-', 27)",539.1384537220001,Match,-
7,500,60000000000000000,Efficient hierarchical discretization of off-chip power delivery network geometries for 2.5D electrical analysis.,conf/isqed/MondalPJ10,conf/isqed/MondalPJ10,journals/itor/GoncalvesM16,2.424164295196533,"(46, '-', 21)",539.1384537220001,Match,-
7,500,60000000000000000,Res2-Unet: An Enhanced Network for Generalized Nuclear Segmentation in Pathological Images.,conf/mmm/ZhaoLCLP21,conf/mmm/ZhaoLCLP21,journals/access/ZengXZL19,2.3482134342193604,"(38, '-', 16)",539.1384537220001,Match,-
7,500,60000000000000000,PDFE: Flexible Parallel State Machine Replication for Cloud Computing.,conf/cluster/WuWHC18,conf/cluster/WuWHC18,conf/ccgrid/ZhouWCX19,0.999882698059082,"(21, '-', 17)",539.1384537220001,Match,-
7,500,60000000000000000,Voicing the unvoiced: potential of offline MOOCs e-content to cater for non-digitally-fluent students.,conf/telexbe/Ghobrini21,conf/telexbe/Ghobrini21,journals/telsys/Passos13,2.2519969940185547,"(55, '-', 16)",539.1384537220001,97.61904761904762,1.8803123860132127
7,1000,60000000000000000,Bitmap-Based Index Structures.,reference/db/CanahuateF18,reference/db/CanahuateF18,reference/db/CanahuateF09,0.22794055938720703,"(9, '-', 8)",539.1384537220001,Match,-
7,1000,60000000000000000,A Novel Incremental Learning Algorithm Based on Incremental Support Vector Machina and Incremental Neural Network Learn++.,journals/ria/ChefrourSDB19,journals/ria/ChefrourSDB19,conf/dgci/Buzer02,0.629173994064331,"(40, '-', 20)",539.1384537220001,Match,-
7,1000,60000000000000000,An author-specific-model-based authorship analysis using psycholinguistic aspects and style word patterns.,journals/jifs/UshaT18,journals/jifs/UshaT18,journals/jasis/Hu09,1.0326886177062988,"(48, '-', 28)",539.1384537220001,Match,-
7,1000,60000000000000000,Three-Dimensional Container Loading Using a Cooperative Co-evolutionaryGenetic Algorithm.,journals/aai/PimpawatC04,journals/aai/PimpawatC04,journals/corr/abs-1811-07889,0.8451504707336426,"(22, '-', 13)",539.1384537220001,Match,-
7,1000,60000000000000000,Multiple Gestalt principles-based graph for salient region detection.,journals/jei/ZhangFZLWCZ18,journals/jei/ZhangFZLWCZ18,conf/icip/FuGGY13,0.9867970943450928,"(22, '-', 11)",539.1384537220001,Match,-
7,1000,60000000000000000,Productivity Change in European Banks in the Post-Crisis Period.,journals/systems/LaporsekTS22,journals/systems/LaporsekTS22,conf/enviroinfo/PanagosL06,0.5795292854309082,"(19, '-', 15)",539.1384537220001,Match,-
7,1000,60000000000000000,On the Expansion of Non-Linear Functions.,journals/acta/Harrison91,journals/acta/Harrison91,journals/mor/Kohlberg80,0.39485645294189453,"(9, '-', 8)",539.1384537220001,Match,-
7,1000,60000000000000000,Radiation search operations using scene understanding with autonomous UAV and UGV.,journals/jfr/ChristieSKTML17,journals/jfr/ChristieSKTML17,journals/corr/ChristieSKTML16,0.7351865768432617,"(20, '-', 15)",539.1384537220001,Match,-
7,1000,60000000000000000,MILP-aided cube-attack-like cryptanalysis on Keccak Keyed modes.,journals/dcc/BiDLZW19,journals/dcc/BiDLZW19,journals/iacr/BiDLZW18,0.5035529136657715,"(39, '-', 35)",539.1384537220001,Match,-
7,1000,60000000000000000,New and Old Technologies: a Suitable Combination for Obtaining Efficient Educational Results.,journals/informaticaSI/Tropiano06,journals/informaticaSI/Tropiano06,journals/caee/Iskander18,1.1832695007324219,"(30, '-', 13)",539.1384537220001,Match,-
7,1000,60000000000000000,Model quality assessment for membrane proteins.,journals/bioinformatics/RayLW10,journals/corr/LiWYX17,journals/bioinformatics/YuanT02,0.4663567543029785,"(15, '-', 15)",539.1384537220001,NOT MATCH,-
7,1000,60000000000000000,Dante: genotyping of known complex and expanded short tandem repeats.,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/DoiMHYYMITIGTM14,1.0012376308441162,"(32, '-', 15)",539.1384537220001,Match,-
7,1000,60000000000000000,What can we learn about social network sites by studying Facebook? A call and recommendations for research on social network sites.,journals/nms/RainsB15,journals/nms/RainsB15,journals/nms/StoycheffLWN17,1.2048110961914062,"(41, '-', 24)",539.1384537220001,Match,-
7,1000,60000000000000000,Global optimal solutions to a class of quadrinomial minimization problems with one quadratic constraint.,journals/jgo/YuanFG12,journals/jgo/YuanFG12,journals/amc/QuZZ07,0.7973697185516357,"(29, '-', 20)",539.1384537220001,Match,-
7,1000,60000000000000000,Explainable nonlinear modelling of multiple time series with invertible neural networks.,journals/corr/abs-2107-00391,journals/corr/abs-2107-00391,journals/tsmc/Rovithakis99,0.7220454216003418,"(17, '-', 10)",539.1384537220001,Match,-
7,1000,60000000000000000,Quartets and Unrooted phylogenetic Networks.,journals/jbcb/GambetteBP12,journals/jbcb/GambetteBP12,journals/corr/IerselKSSB16,0.4050014019012451,"(15, '-', 10)",539.1384537220001,Match,-
7,1000,60000000000000000,Secrecy performance analysis of amplify-and-forward cooperative network with relay selection in the presence of multiple eavesdroppers.,journals/winet/TorabiPS21,journals/winet/TorabiPS21,conf/globecom/FanLDEK14,0.8931059837341309,"(32, '-', 21)",539.1384537220001,Match,-
7,1000,60000000000000000,A Pathological Condition Affects Motor Modules in a Bipedal Locomotion Model.,journals/finr/IchimuraY19,journals/finr/IchimuraY19,journals/corr/abs-2011-01578,0.8630406856536865,"(20, '-', 11)",539.1384537220001,Match,-
7,1000,60000000000000000,The Impact of Creative Potential through Game Play Experiences.,journals/ajiips/Inchamnan13,journals/ajiips/Inchamnan13,conf/ichl/NieXS14,0.4715890884399414,"(10, '-', 7)",539.1384537220001,Match,-
7,1000,60000000000000000,Multi-level differential surface representation based on local transformations.,journals/vc/XuCZB06,journals/vc/XuCZB06,conf/midp/MercanAMSWE19,0.5011787414550781,"(12, '-', 8)",539.1384537220001,Match,-
7,1000,60000000000000000,A joint inter- and intrascale statistical model for Bayesian wavelet based image denoising.,journals/tip/PizuricaPLA02,journals/tip/PizuricaPLA02,conf/eusipco/JacovittiN02,0.8342432975769043,"(22, '-', 11)",539.1384537220001,Match,-
7,1000,60000000000000000,Improving Preemptive Prioritization via Statistical Characterization of OLTP Locking.,conf/icde/McWherterSAH05,conf/icde/McWherterSAH05,journals/ior/BagchiS85,0.8648324012756348,"(20, '-', 9)",539.1384537220001,Match,-
7,1000,60000000000000000,Exploring the Mobile Usability of Argumentative Dialogue Systems for Opinion Building.,conf/hci/AicherHMMU23,conf/hci/AicherHMMU23,journals/corr/abs-2103-02691,0.9112029075622559,"(24, '-', 16)",539.1384537220001,Match,-
7,1000,60000000000000000,Cell Instance Segmentation Using Z-Stacks in Digital Cytology.,conf/isbi/BouyssouxFO22,conf/isbi/BouyssouxFO22,conf/cbms/PrangeSS17,0.5896804332733154,"(19, '-', 10)",539.1384537220001,Match,-
7,1000,60000000000000000,Introducing Class-Based Classification Priority in Fuzzy Rule-Based Classification Systems.,conf/fuzzIEEE/NakashimaYSI07,conf/fuzzIEEE/NakashimaYSI07,conf/ideal/FakhrahmadZJ07,0.7896850109100342,"(17, '-', 17)",539.1384537220001,Match,-
7,1000,60000000000000000,LinkedPeers: A Distributed System for Interlinking Multidimensional Data.,conf/dexa/AsikiTK11,conf/dexa/AsikiTK11,journals/computing/KettouchL22,0.47821784019470215,"(20, '-', 13)",539.1384537220001,Match,-
7,1000,60000000000000000,High frequency acoustic propagation in a range dependent guiding-to-antiguiding ocean channel transition.,conf/icassp/IshiharaF86,conf/icassp/IshiharaF86,conf/iros/GarrellS10,1.0929231643676758,"(40, '-', 14)",539.1384537220001,Match,-
7,1000,60000000000000000,Histograms of Salience for Pedestrian Detection.,conf/icimcs/NanLFWYC14,conf/icimcs/NanLFWYC14,journals/kais/StehlingNF03,0.23842763900756836,"(8, '-', 6)",539.1384537220001,Match,-
7,1000,60000000000000000,Generating Mesh-based Shapes From Learned Latent Spaces of Point Clouds with VAE-GAN.,conf/icpr/KingkanH18,conf/icpr/KingkanH18,journals/tgrs/ShahzadZ16,0.5777096748352051,"(27, '-', 12)",539.1384537220001,Match,-
7,1000,60000000000000000,Reconstructing Interactions with Rich Internet Applications from HTTP Traces.,conf/ifip11-9/BaghbanzadehHBJ16,conf/ifip11-9/BaghbanzadehHBJ16,journals/jisa/HooshmandBJCO18,0.2030482292175293,"(12, '-', 8)",539.1384537220001,Match,-
